date_hour,time,mean_time,sd_time,time_s,name,value,month,hour,day,minute,hour_day,value_s
2023-07-20T14:25:49Z,16,1296,748.101597378324,-1.710997549645237,t_c_depth_10_cm,35.1326,7,14,20,25,20_14,1.2400512641384684
2023-07-20T14:26:49Z,17,1296,748.101597378324,-1.7096608328095768,t_c_depth_0_cm,38.1142,7,14,20,26,20_14,1.3452907525098174
2023-07-20T14:26:49Z,17,1296,748.101597378324,-1.7096608328095768,t_c_depth_5_cm,37.1919,7,14,20,26,20_14,1.312736962556472
2023-07-20T14:26:49Z,17,1296,748.101597378324,-1.7096608328095768,t_c_depth_10_cm,35.0897,7,14,20,26,20_14,1.2385370522887467
2023-07-20T14:27:49Z,18,1296,748.101597378324,-1.7083241159739164,t_c_depth_0_cm,38.0713,7,14,20,27,20_14,1.3437765406600957
2023-07-20T14:27:49Z,18,1296,748.101597378324,-1.7083241159739164,t_c_depth_5_cm,37.149,7,14,20,27,20_14,1.3112227507067502
2023-07-20T14:27:49Z,18,1296,748.101597378324,-1.7083241159739164,t_c_depth_10_cm,35.0039,7,14,20,27,20_14,1.2355086285893029
2023-07-20T14:28:49Z,19,1296,748.101597378324,-1.706987399138256,t_c_depth_0_cm,38.0499,7,14,20,28,20_14,1.3430211995509105
2023-07-20T14:28:49Z,19,1296,748.101597378324,-1.706987399138256,t_c_depth_5_cm,36.9988,7,14,20,28,20_14,1.3059212444170478
2023-07-20T14:28:49Z,19,1296,748.101597378324,-1.706987399138256,t_c_depth_10_cm,35.0039,7,14,20,28,20_14,1.2355086285893029
2023-07-20T14:29:49Z,20,1296,748.101597378324,-1.7056506823025956,t_c_depth_0_cm,38.007,7,14,20,29,20_14,1.3415069877011885
2023-07-20T14:29:49Z,20,1296,748.101597378324,-1.7056506823025956,t_c_depth_5_cm,36.913,7,14,20,29,20_14,1.3028928207176038
2023-07-20T14:29:49Z,20,1296,748.101597378324,-1.7056506823025956,t_c_depth_10_cm,35.0468,7,14,20,29,20_14,1.2370228404390247
2023-07-20T14:30:49Z,21,1296,748.101597378324,-1.7043139654669353,t_c_depth_0_cm,38.0284,7,14,20,30,20_14,1.3422623288103737
2023-07-20T14:30:49Z,21,1296,748.101597378324,-1.7043139654669353,t_c_depth_5_cm,36.8058,7,14,20,30,20_14,1.2991090559089746
2023-07-20T14:30:49Z,21,1296,748.101597378324,-1.7043139654669353,t_c_depth_10_cm,35.0039,7,14,20,30,20_14,1.2355086285893029
2023-07-20T14:31:49Z,22,1296,748.101597378324,-1.702977248631275,t_c_depth_0_cm,38.007,7,14,20,31,20_14,1.3415069877011885
2023-07-20T14:31:49Z,22,1296,748.101597378324,-1.702977248631275,t_c_depth_5_cm,36.72,7,14,20,31,20_14,1.2960806322095308
2023-07-20T14:31:49Z,22,1296,748.101597378324,-1.702977248631275,t_c_depth_10_cm,34.9181,7,14,20,31,20_14,1.232480204889859
2023-07-20T14:32:49Z,23,1296,748.101597378324,-1.7016405317956147,t_c_depth_0_cm,38.007,7,14,20,32,20_14,1.3415069877011885
2023-07-20T14:32:49Z,23,1296,748.101597378324,-1.7016405317956147,t_c_depth_5_cm,36.6556,7,14,20,32,20_14,1.2938075496192722
2023-07-20T14:32:49Z,23,1296,748.101597378324,-1.7016405317956147,t_c_depth_10_cm,34.9181,7,14,20,32,20_14,1.232480204889859
2023-07-20T14:33:49Z,24,1296,748.101597378324,-1.7003038149599543,t_c_depth_0_cm,37.9855,7,14,20,33,20_14,1.3407481169606519
2023-07-20T14:33:49Z,24,1296,748.101597378324,-1.7003038149599543,t_c_depth_5_cm,36.6342,7,14,20,33,20_14,1.293052208510087
2023-07-20T14:33:49Z,24,1296,748.101597378324,-1.7003038149599543,t_c_depth_10_cm,34.961,7,14,20,33,20_14,1.2339944167395809
2023-07-20T14:34:49Z,25,1296,748.101597378324,-1.698967098124294,t_c_depth_0_cm,37.9641,7,14,20,34,20_14,1.3399927758514667
2023-07-20T14:34:49Z,25,1296,748.101597378324,-1.698967098124294,t_c_depth_5_cm,36.5484,7,14,20,34,20_14,1.2900237848106433
2023-07-20T14:34:49Z,25,1296,748.101597378324,-1.698967098124294,t_c_depth_10_cm,34.9181,7,14,20,34,20_14,1.232480204889859
2023-07-20T14:35:49Z,26,1296,748.101597378324,-1.6976303812886337,t_c_depth_0_cm,37.9641,7,14,20,35,20_14,1.3399927758514667
2023-07-20T14:35:49Z,26,1296,748.101597378324,-1.6976303812886337,t_c_depth_5_cm,36.484,7,14,20,35,20_14,1.2877507022203847
2023-07-20T14:35:49Z,26,1296,748.101597378324,-1.6976303812886337,t_c_depth_10_cm,34.9181,7,14,20,35,20_14,1.232480204889859
2023-07-20T14:36:49Z,27,1296,748.101597378324,-1.6962936644529734,t_c_depth_0_cm,37.9426,7,14,20,36,20_14,1.3392339051109299
2023-07-20T14:36:49Z,27,1296,748.101597378324,-1.6962936644529734,t_c_depth_5_cm,36.4197,7,14,20,36,20_14,1.2854811492614775
2023-07-20T14:36:49Z,27,1296,748.101597378324,-1.6962936644529734,t_c_depth_10_cm,34.8752,7,14,20,36,20_14,1.230965993040137
2023-07-20T14:37:49Z,28,1296,748.101597378324,-1.694956947617313,t_c_depth_0_cm,37.9426,7,14,20,37,20_14,1.3392339051109299
2023-07-20T14:37:49Z,28,1296,748.101597378324,-1.694956947617313,t_c_depth_5_cm,36.4197,7,14,20,37,20_14,1.2854811492614775
2023-07-20T14:37:49Z,28,1296,748.101597378324,-1.694956947617313,t_c_depth_10_cm,34.8752,7,14,20,37,20_14,1.230965993040137
2023-07-20T14:38:49Z,29,1296,748.101597378324,-1.6936202307816526,t_c_depth_0_cm,37.9426,7,14,20,38,20_14,1.3392339051109299
2023-07-20T14:38:49Z,29,1296,748.101597378324,-1.6936202307816526,t_c_depth_5_cm,36.3553,7,14,20,38,20_14,1.283208066671219
2023-07-20T14:38:49Z,29,1296,748.101597378324,-1.6936202307816526,t_c_depth_10_cm,34.8752,7,14,20,38,20_14,1.230965993040137
2023-07-20T14:39:49Z,30,1296,748.101597378324,-1.6922835139459922,t_c_depth_0_cm,37.9426,7,14,20,39,20_14,1.3392339051109299
2023-07-20T14:39:49Z,30,1296,748.101597378324,-1.6922835139459922,t_c_depth_5_cm,36.3124,7,14,20,39,20_14,1.281693854821497
2023-07-20T14:39:49Z,30,1296,748.101597378324,-1.6922835139459922,t_c_depth_10_cm,34.8752,7,14,20,39,20_14,1.230965993040137
2023-07-20T14:40:49Z,31,1296,748.101597378324,-1.690946797110332,t_c_depth_0_cm,37.9426,7,14,20,40,20_14,1.3392339051109299
2023-07-20T14:40:49Z,31,1296,748.101597378324,-1.690946797110332,t_c_depth_5_cm,36.2695,7,14,20,40,20_14,1.2801796429717751
2023-07-20T14:40:49Z,31,1296,748.101597378324,-1.690946797110332,t_c_depth_10_cm,34.7894,7,14,20,40,20_14,1.2279375693406933
2023-07-20T14:41:49Z,32,1296,748.101597378324,-1.6896100802746716,t_c_depth_0_cm,37.9212,7,14,20,41,20_14,1.3384785640017447
2023-07-20T14:41:49Z,32,1296,748.101597378324,-1.6896100802746716,t_c_depth_5_cm,36.2695,7,14,20,41,20_14,1.2801796429717751
2023-07-20T14:41:49Z,32,1296,748.101597378324,-1.6896100802746716,t_c_depth_10_cm,34.8323,7,14,20,41,20_14,1.229451781190415
2023-07-20T14:42:49Z,33,1296,748.101597378324,-1.6882733634390112,t_c_depth_0_cm,37.8997,7,14,20,42,20_14,1.337719693261208
2023-07-20T14:42:49Z,33,1296,748.101597378324,-1.6882733634390112,t_c_depth_5_cm,36.2052,7,14,20,42,20_14,1.2779100900128677
2023-07-20T14:42:49Z,33,1296,748.101597378324,-1.6882733634390112,t_c_depth_10_cm,34.8752,7,14,20,42,20_14,1.230965993040137
2023-07-20T14:43:49Z,34,1296,748.101597378324,-1.6869366466033509,t_c_depth_0_cm,37.9426,7,14,20,43,20_14,1.3392339051109299
2023-07-20T14:43:49Z,34,1296,748.101597378324,-1.6869366466033509,t_c_depth_5_cm,36.1623,7,14,20,43,20_14,1.276395878163146
2023-07-20T14:43:49Z,34,1296,748.101597378324,-1.6869366466033509,t_c_depth_10_cm,34.8323,7,14,20,43,20_14,1.229451781190415
2023-07-20T14:44:49Z,35,1296,748.101597378324,-1.6855999297676907,t_c_depth_0_cm,37.8997,7,14,20,44,20_14,1.337719693261208
2023-07-20T14:44:49Z,35,1296,748.101597378324,-1.6855999297676907,t_c_depth_5_cm,36.1408,7,14,20,44,20_14,1.2756370074226093
2023-07-20T14:44:49Z,35,1296,748.101597378324,-1.6855999297676907,t_c_depth_10_cm,34.8323,7,14,20,44,20_14,1.229451781190415
2023-07-20T14:45:49Z,36,1296,748.101597378324,-1.6842632129320303,t_c_depth_0_cm,37.9212,7,14,20,45,20_14,1.3384785640017447
2023-07-20T14:45:49Z,36,1296,748.101597378324,-1.6842632129320303,t_c_depth_5_cm,36.1623,7,14,20,45,20_14,1.276395878163146
2023-07-20T14:45:49Z,36,1296,748.101597378324,-1.6842632129320303,t_c_depth_10_cm,34.8323,7,14,20,45,20_14,1.229451781190415
2023-07-20T14:46:49Z,37,1296,748.101597378324,-1.68292649609637,t_c_depth_0_cm,37.8997,7,14,20,46,20_14,1.337719693261208
2023-07-20T14:46:49Z,37,1296,748.101597378324,-1.68292649609637,t_c_depth_5_cm,36.1408,7,14,20,46,20_14,1.2756370074226093
2023-07-20T14:46:49Z,37,1296,748.101597378324,-1.68292649609637,t_c_depth_10_cm,34.8323,7,14,20,46,20_14,1.229451781190415
2023-07-20T14:47:49Z,38,1296,748.101597378324,-1.6815897792607095,t_c_depth_0_cm,37.9426,7,14,20,47,20_14,1.3392339051109299
2023-07-20T14:47:49Z,38,1296,748.101597378324,-1.6815897792607095,t_c_depth_5_cm,36.1194,7,14,20,47,20_14,1.274881666313424
2023-07-20T14:47:49Z,38,1296,748.101597378324,-1.6815897792607095,t_c_depth_10_cm,34.7894,7,14,20,47,20_14,1.2279375693406933
2023-07-20T14:48:49Z,39,1296,748.101597378324,-1.6802530624250491,t_c_depth_0_cm,37.8783,7,14,20,48,20_14,1.336964352152023
2023-07-20T14:48:49Z,39,1296,748.101597378324,-1.6802530624250491,t_c_depth_5_cm,36.0979,7,14,20,48,20_14,1.2741227955728875
2023-07-20T14:48:49Z,39,1296,748.101597378324,-1.6802530624250491,t_c_depth_10_cm,34.8323,7,14,20,48,20_14,1.229451781190415
2023-07-20T14:49:49Z,40,1296,748.101597378324,-1.678916345589389,t_c_depth_0_cm,37.8997,7,14,20,49,20_14,1.337719693261208
2023-07-20T14:49:49Z,40,1296,748.101597378324,-1.678916345589389,t_c_depth_5_cm,36.0765,7,14,20,49,20_14,1.2733674544637021
2023-07-20T14:49:49Z,40,1296,748.101597378324,-1.678916345589389,t_c_depth_10_cm,34.7894,7,14,20,49,20_14,1.2279375693406933
2023-07-20T14:50:49Z,41,1296,748.101597378324,-1.6775796287537286,t_c_depth_0_cm,37.8783,7,14,20,50,20_14,1.336964352152023
2023-07-20T14:50:49Z,41,1296,748.101597378324,-1.6775796287537286,t_c_depth_5_cm,36.0979,7,14,20,50,20_14,1.2741227955728875
2023-07-20T14:50:49Z,41,1296,748.101597378324,-1.6775796287537286,t_c_depth_10_cm,34.7894,7,14,20,50,20_14,1.2279375693406933
2023-07-20T14:51:49Z,42,1296,748.101597378324,-1.6762429119180682,t_c_depth_0_cm,37.8568,7,14,20,51,20_14,1.336205481411486
2023-07-20T14:51:49Z,42,1296,748.101597378324,-1.6762429119180682,t_c_depth_5_cm,36.0765,7,14,20,51,20_14,1.2733674544637021
2023-07-20T14:51:49Z,42,1296,748.101597378324,-1.6762429119180682,t_c_depth_10_cm,34.8323,7,14,20,51,20_14,1.229451781190415
2023-07-20T14:52:49Z,43,1296,748.101597378324,-1.6749061950824078,t_c_depth_0_cm,37.9212,7,14,20,52,20_14,1.3384785640017447
2023-07-20T14:52:49Z,43,1296,748.101597378324,-1.6749061950824078,t_c_depth_5_cm,36.055,7,14,20,52,20_14,1.2726085837231655
2023-07-20T14:52:49Z,43,1296,748.101597378324,-1.6749061950824078,t_c_depth_10_cm,34.7894,7,14,20,52,20_14,1.2279375693406933
2023-07-20T14:53:49Z,44,1296,748.101597378324,-1.6735694782467474,t_c_depth_0_cm,37.8783,7,14,20,53,20_14,1.336964352152023
2023-07-20T14:53:49Z,44,1296,748.101597378324,-1.6735694782467474,t_c_depth_5_cm,36.0336,7,14,20,53,20_14,1.2718532426139801
2023-07-20T14:53:49Z,44,1296,748.101597378324,-1.6735694782467474,t_c_depth_10_cm,34.7894,7,14,20,53,20_14,1.2279375693406933
2023-07-20T14:54:49Z,45,1296,748.101597378324,-1.6722327614110872,t_c_depth_0_cm,37.8783,7,14,20,54,20_14,1.336964352152023
2023-07-20T14:54:49Z,45,1296,748.101597378324,-1.6722327614110872,t_c_depth_5_cm,36.0336,7,14,20,54,20_14,1.2718532426139801
2023-07-20T14:54:49Z,45,1296,748.101597378324,-1.6722327614110872,t_c_depth_10_cm,34.7894,7,14,20,54,20_14,1.2279375693406933
2023-07-20T14:55:49Z,46,1296,748.101597378324,-1.6708960445754268,t_c_depth_0_cm,37.8783,7,14,20,55,20_14,1.336964352152023
2023-07-20T14:55:49Z,46,1296,748.101597378324,-1.6708960445754268,t_c_depth_5_cm,36.0121,7,14,20,55,20_14,1.2710943718734435
2023-07-20T14:55:49Z,46,1296,748.101597378324,-1.6708960445754268,t_c_depth_10_cm,34.8323,7,14,20,55,20_14,1.229451781190415
2023-07-20T14:56:49Z,47,1296,748.101597378324,-1.6695593277397665,t_c_depth_0_cm,37.8354,7,14,20,56,20_14,1.335450140302301
2023-07-20T14:56:49Z,47,1296,748.101597378324,-1.6695593277397665,t_c_depth_5_cm,36.0121,7,14,20,56,20_14,1.2710943718734435
2023-07-20T14:56:49Z,47,1296,748.101597378324,-1.6695593277397665,t_c_depth_10_cm,34.7894,7,14,20,56,20_14,1.2279375693406933
2023-07-20T14:57:49Z,48,1296,748.101597378324,-1.668222610904106,t_c_depth_0_cm,37.8568,7,14,20,57,20_14,1.336205481411486
2023-07-20T14:57:49Z,48,1296,748.101597378324,-1.668222610904106,t_c_depth_5_cm,36.0121,7,14,20,57,20_14,1.2710943718734435
2023-07-20T14:57:49Z,48,1296,748.101597378324,-1.668222610904106,t_c_depth_10_cm,34.7465,7,14,20,57,20_14,1.226423357490971
2023-07-20T14:58:49Z,49,1296,748.101597378324,-1.666885894068446,t_c_depth_0_cm,37.8354,7,14,20,58,20_14,1.335450140302301
2023-07-20T14:58:49Z,49,1296,748.101597378324,-1.666885894068446,t_c_depth_5_cm,35.9907,7,14,20,58,20_14,1.2703390307642581
2023-07-20T14:58:49Z,49,1296,748.101597378324,-1.666885894068446,t_c_depth_10_cm,34.8323,7,14,20,58,20_14,1.229451781190415
2023-07-20T14:59:49Z,50,1296,748.101597378324,-1.6655491772327855,t_c_depth_0_cm,37.8783,7,14,20,59,20_14,1.336964352152023
2023-07-20T14:59:49Z,50,1296,748.101597378324,-1.6655491772327855,t_c_depth_5_cm,35.9907,7,14,20,59,20_14,1.2703390307642581
2023-07-20T14:59:49Z,50,1296,748.101597378324,-1.6655491772327855,t_c_depth_10_cm,34.8323,7,14,20,59,20_14,1.229451781190415
2023-07-20T15:00:49Z,51,1296,748.101597378324,-1.6642124603971251,t_c_depth_0_cm,37.8783,7,15,20,0,20_15,1.336964352152023
2023-07-20T15:00:49Z,51,1296,748.101597378324,-1.6642124603971251,t_c_depth_5_cm,35.9907,7,15,20,0,20_15,1.2703390307642581
2023-07-20T15:00:49Z,51,1296,748.101597378324,-1.6642124603971251,t_c_depth_10_cm,34.7894,7,15,20,0,20_15,1.2279375693406933
2023-07-20T15:01:49Z,52,1296,748.101597378324,-1.6628757435614647,t_c_depth_0_cm,37.8783,7,15,20,1,20_15,1.336964352152023
2023-07-20T15:01:49Z,52,1296,748.101597378324,-1.6628757435614647,t_c_depth_5_cm,35.9692,7,15,20,1,20_15,1.2695801600237218
2023-07-20T15:01:49Z,52,1296,748.101597378324,-1.6628757435614647,t_c_depth_10_cm,34.8323,7,15,20,1,20_15,1.229451781190415
2023-07-20T15:02:49Z,53,1296,748.101597378324,-1.6615390267258043,t_c_depth_0_cm,37.8783,7,15,20,2,20_15,1.336964352152023
2023-07-20T15:02:49Z,53,1296,748.101597378324,-1.6615390267258043,t_c_depth_5_cm,35.9692,7,15,20,2,20_15,1.2695801600237218
2023-07-20T15:02:49Z,53,1296,748.101597378324,-1.6615390267258043,t_c_depth_10_cm,34.8323,7,15,20,2,20_15,1.229451781190415
2023-07-20T15:03:49Z,54,1296,748.101597378324,-1.6602023098901442,t_c_depth_0_cm,37.8568,7,15,20,3,20_15,1.336205481411486
2023-07-20T15:03:49Z,54,1296,748.101597378324,-1.6602023098901442,t_c_depth_5_cm,35.9907,7,15,20,3,20_15,1.2703390307642581
2023-07-20T15:03:49Z,54,1296,748.101597378324,-1.6602023098901442,t_c_depth_10_cm,34.8323,7,15,20,3,20_15,1.229451781190415
2023-07-20T15:04:49Z,55,1296,748.101597378324,-1.6588655930544838,t_c_depth_0_cm,37.8354,7,15,20,4,20_15,1.335450140302301
2023-07-20T15:04:49Z,55,1296,748.101597378324,-1.6588655930544838,t_c_depth_5_cm,35.9692,7,15,20,4,20_15,1.2695801600237218
2023-07-20T15:04:49Z,55,1296,748.101597378324,-1.6588655930544838,t_c_depth_10_cm,34.7894,7,15,20,4,20_15,1.2279375693406933
2023-07-20T15:05:49Z,56,1296,748.101597378324,-1.6575288762188234,t_c_depth_0_cm,37.8568,7,15,20,5,20_15,1.336205481411486
2023-07-20T15:05:49Z,56,1296,748.101597378324,-1.6575288762188234,t_c_depth_5_cm,35.9692,7,15,20,5,20_15,1.2695801600237218
2023-07-20T15:05:49Z,56,1296,748.101597378324,-1.6575288762188234,t_c_depth_10_cm,34.8323,7,15,20,5,20_15,1.229451781190415
2023-07-20T15:06:49Z,57,1296,748.101597378324,-1.656192159383163,t_c_depth_0_cm,37.8139,7,15,20,6,20_15,1.334691269561764
2023-07-20T15:06:49Z,57,1296,748.101597378324,-1.656192159383163,t_c_depth_5_cm,35.9478,7,15,20,6,20_15,1.2688248189145364
2023-07-20T15:06:49Z,57,1296,748.101597378324,-1.656192159383163,t_c_depth_10_cm,34.8323,7,15,20,6,20_15,1.229451781190415
2023-07-20T15:07:49Z,58,1296,748.101597378324,-1.6548554425475028,t_c_depth_0_cm,37.8354,7,15,20,7,20_15,1.335450140302301
2023-07-20T15:07:49Z,58,1296,748.101597378324,-1.6548554425475028,t_c_depth_5_cm,35.9692,7,15,20,7,20_15,1.2695801600237218
2023-07-20T15:07:49Z,58,1296,748.101597378324,-1.6548554425475028,t_c_depth_10_cm,34.7894,7,15,20,7,20_15,1.2279375693406933
2023-07-20T15:08:49Z,59,1296,748.101597378324,-1.6535187257118424,t_c_depth_0_cm,37.8139,7,15,20,8,20_15,1.334691269561764
2023-07-20T15:08:49Z,59,1296,748.101597378324,-1.6535187257118424,t_c_depth_5_cm,35.9692,7,15,20,8,20_15,1.2695801600237218
2023-07-20T15:08:49Z,59,1296,748.101597378324,-1.6535187257118424,t_c_depth_10_cm,34.8323,7,15,20,8,20_15,1.229451781190415
2023-07-20T15:09:49Z,60,1296,748.101597378324,-1.652182008876182,t_c_depth_0_cm,37.8139,7,15,20,9,20_15,1.334691269561764
2023-07-20T15:09:49Z,60,1296,748.101597378324,-1.652182008876182,t_c_depth_5_cm,35.9263,7,15,20,9,20_15,1.2680659481739998
2023-07-20T15:09:49Z,60,1296,748.101597378324,-1.652182008876182,t_c_depth_10_cm,34.8323,7,15,20,9,20_15,1.229451781190415
2023-07-20T15:10:49Z,61,1296,748.101597378324,-1.6508452920405217,t_c_depth_0_cm,37.8354,7,15,20,10,20_15,1.335450140302301
2023-07-20T15:10:49Z,61,1296,748.101597378324,-1.6508452920405217,t_c_depth_5_cm,35.9263,7,15,20,10,20_15,1.2680659481739998
2023-07-20T15:10:49Z,61,1296,748.101597378324,-1.6508452920405217,t_c_depth_10_cm,34.8323,7,15,20,10,20_15,1.229451781190415
2023-07-20T15:11:49Z,62,1296,748.101597378324,-1.6495085752048613,t_c_depth_0_cm,37.8139,7,15,20,11,20_15,1.334691269561764
2023-07-20T15:11:49Z,62,1296,748.101597378324,-1.6495085752048613,t_c_depth_5_cm,35.9263,7,15,20,11,20_15,1.2680659481739998
2023-07-20T15:11:49Z,62,1296,748.101597378324,-1.6495085752048613,t_c_depth_10_cm,34.8323,7,15,20,11,20_15,1.229451781190415
2023-07-20T15:12:49Z,63,1296,748.101597378324,-1.648171858369201,t_c_depth_0_cm,37.8139,7,15,20,12,20_15,1.334691269561764
